Sample ID,Latitude,Longitude,SiO2,TiO2,Al2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5,Rb,Sr,Zr,Nb,Ba,La,Ce,Nd,Sm,Yb,Lu,Hf,Pb,Th,U,Island,Group,Ocean
40960,-25.07,-130.1,48.20903094875698,3.9167935058346024,15.920852359208526,13.272450532724509,0.2029426686960934,4.018264840182649,7.965499746321665,4.109589041095891,1.6539827498731612,0.7305936073059361,29.3433333333333,637.1,335.833333333333,57.9566666666667,373.166666666667,42.9933333333333,89.9066666666667,49.29,10.6233333333333,2.63233333333333,0.377666666666667,8.03,2.88433333333333,5.017,1.15,Pitcairn,Pitcairn,Pacific
40961,-25.07,-130.1,47.78725131952902,3.9078359723913922,15.651644336175394,13.20544051969143,0.1827040194884287,5.227365002030044,7.734470158343483,3.9382866423061302,1.664636622005684,0.7003654080389767,28.52,572.466666666667,327.533333333333,55.7966666666667,341.666666666667,41.62,87.6333333333333,48.5966666666667,10.3933333333333,2.63333333333333,0.358,7.89666666666667,2.782,4.89266666666667,1.15,Pitcairn,Pitcairn,Pacific
41001,-25.0642,-130.1175,47.41,3.71,13.919999999999998,11.64,0.15,10.05,8.06,3.02,1.48,0.56,24.1,620.0,277.0,40.4,401.0,44.0,89.1,41.8,8.22,1.92,0.264,6.67,3.93,6.13,0.623,Pitcairn,Pitcairn,Pacific
41002,-25.0642,-130.1175,49.15508449155084,3.5596440355964405,14.98850114988501,10.55894410558944,0.11998800119987998,6.879312068793119,8.729127087291271,3.4696530346965306,1.8698130186981303,0.6699330066993301,32.3,614.0,345.0,48.5,593.0,53.0,110.0,51.6,10.1,2.39,0.334,8.09,4.95,7.41,1.78,Pitcairn,Pitcairn,Pacific
41005,-25.0643,-130.118,47.96999999999999,3.7699999999999996,14.239999999999997,11.339999999999998,0.15,8.889999999999999,8.339999999999998,3.169999999999999,1.5499999999999998,0.5799999999999998,23.9,631.0,306.0,44.1,445.0,47.9,98.2,45.9,9.04,2.13,0.3,7.33,4.5,6.7,0.888,Pitcairn,Pitcairn,Pacific
41006,-25.0642,-130.1173,48.95,3.4799999999999995,14.96,10.94,0.15,7.200000000000001,8.17,3.53,1.82,0.8,30.4,643.0,342.0,48.1,473.0,52.5,108.0,50.9,10.0,2.42,0.34,8.03,4.96,7.27,1.52,Pitcairn,Pitcairn,Pacific
41007,-25.0642,-130.1177,49.269999999999996,4.079999999999999,16.169999999999998,10.209999999999999,0.15,4.529999999999999,9.129999999999999,3.7699999999999996,1.9499999999999997,0.7399999999999999,34.9,697.0,361.0,52.6,538.0,54.1,110.0,51.6,10.3,2.65,0.373,8.45,5.19,7.15,1.29,Pitcairn,Pitcairn,Pacific
41010,-25.068,-130.0967,46.28,4.86,15.75,13.570000000000002,0.17,5.23,9.29,3.3300000000000005,1.07,0.45000000000000007,20.6,616.0,250.0,40.9,247.0,29.3,63.4,33.4,7.33,2.13,0.302,6.29,2.89,4.04,0.622,Pitcairn,Pitcairn,Pacific
41012,-25.0643,-130.101,48.22517748225177,3.8496150384961507,15.728427157284273,12.988701129887012,0.16998300169983005,4.969503049695031,7.919208079192082,3.8496150384961507,1.5798420157984203,0.7199280071992801,31.2,595.0,334.0,55.1,350.0,39.9,87.7,46.5,10.0,2.48,0.35,7.75,3.28,4.62,1.16,Pitcairn,Pitcairn,Pacific
41013,-25.07,-130.1,48.56476316056395,3.8036311999188555,15.143523683943606,11.147175169895526,0.17243128106298813,6.633532812658484,8.560705953950704,3.7326300841870372,1.6634547114311795,0.578151942387666,26.1633333333333,588.0,317.1,46.7833333333333,415.633333333333,48.2733333333333,94.5833333333333,46.8533333333333,9.55,2.51333333333333,0.337666666666667,7.74,3.69466666666667,6.77333333333333,0.88,Pitcairn,Pitcairn,Pacific
41014,-25.07,-130.1,47.99878407133447,3.6173877799169105,15.259904752254533,11.56145506130307,0.17225656094842437,7.184111865437226,8.937075691559428,3.283007396899382,1.4489816597426282,0.5370351606039112,20.5933333333333,605.066666666667,293.033333333333,42.7033333333333,394.566666666667,42.88,84.6433333333333,42.3866666666667,8.58666666666667,2.28666666666667,0.311333333333333,7.06666666666667,3.341,5.9,1.03,Pitcairn,Pitcairn,Pacific
41018,-25.07,-130.1,48.74962033005974,3.5942087678444876,15.470284499341908,10.651007390908172,0.16199250784651212,6.469575782120078,8.798218082413689,3.887820188316291,1.6098005467247143,0.6074719044244205,29.4,588.0,325.0,51.1,412.0,46.7,94.7,46.4,9.1,2.34,0.34,6.9,4.49,6.24,0.9,Pitcairn,Pitcairn,Pacific
41020,-25.07,-130.1,47.052269043760134,2.7755267423014587,13.411669367909237,11.679497568881684,0.17220421393841168,12.185980551053484,8.316450567260942,2.978119935170178,1.002836304700162,0.4254457050243111,19.5,513.0,218.0,34.8,285.0,31.7,63.8,32.2,6.72,1.73,0.25,4.89,2.91,4.4,0.78,Pitcairn,Pitcairn,Pacific
41021,-25.07,-130.1,49.737267582861755,3.375101050929668,15.299110751818917,10.41835084882781,0.16168148746968472,6.335893290218269,7.952708164915117,4.082457558609539,1.899757477768795,0.7376717865804364,34.5,632.0,364.0,55.3,492.0,56.1,114.2,54.2,10.36,2.57,0.36,7.68,5.52,8.12,0.97,Pitcairn,Pitcairn,Pacific
41022,-25.07,-130.1,48.2271665142741,3.809814081072843,14.650005079752107,11.114497612516509,0.162552067459108,8.188560398252564,8.24951742354973,3.3627958955602963,1.6153611703748856,0.6197297571878492,27.5,631.0,328.0,51.3,468.0,50.9,100.8,49.2,9.42,2.22,0.32,7.32,4.72,7.02,1.02,Pitcairn,Pitcairn,Pacific
41023,-25.07,-130.1,49.27668184117349,4.127465857359636,16.004046535154274,10.581689428426909,0.1719777440566515,4.501770359129995,8.548305513404147,3.9656044511886694,2.023267577137076,0.799190692969145,37.5,658.0,397.0,61.4,544.0,62.2,123.9,63.8,12.23,3.58,0.51,8.13,6.39,7.6,0.82,Pitcairn,Pitcairn,Pacific
14499,-40.32,-9.92,48.58466289243439,3.571796191456511,13.896037056098818,10.808028821410192,0.14410705095213588,8.986103962943902,7.6788471435923835,2.8203808543489455,2.707153885743695,0.8028821410190429,47.7,911.0,366.0,46.7,898.0,49.4,108.0,51.6,9.73,1.8,0.223,8.05,6.86,4.92,1.05,Gough,Gough,Atlantic
14503,-40.32,-9.92,49.104859335038356,3.437340153452685,13.810741687979538,10.63938618925831,0.13299232736572889,8.562659846547312,8.276214833759589,2.905370843989769,2.363171355498721,0.7672634271099743,46.4,892.0,320.0,43.8,781.0,45.7,97.6,48.5,9.5,1.76,0.222,7.02,4.64,4.67,1.0,Gough,Gough,Atlantic
14504,-40.32,-9.92,50.25074199160782,3.172653771364241,13.918739125985056,10.050148398321564,0.1330467710572101,8.197727970525023,7.726947088322586,3.1931225053730423,2.599529219117797,0.7573431583256576,51.7,871.0,336.0,44.6,826.0,49.9,100.0,48.9,9.35,1.5,0.188,7.18,4.48,5.37,1.04,Gough,Gough,Atlantic
14505,-40.32,-9.92,49.81000308103112,3.4199445414398686,13.761938995583856,11.707918249974325,0.14378145219266716,8.216082982438122,7.918249974324739,2.7113073842045807,1.715107322583958,0.5956660162267639,43.0,676.0,278.0,39.2,554.0,37.2,78.4,42.3,8.98,1.98,0.252,6.36,3.95,3.73,0.92,Gough,Gough,Atlantic
14507,-40.32,-9.92,50.70451506736604,3.0443278823408413,13.884603517432891,10.140903013473208,0.13370358942713156,8.083924714594263,8.207343412526999,3.1163221228016047,2.12897253933971,0.5553841406973158,41.8,720.0,298.0,43.0,672.0,39.8,82.5,41.6,8.49,1.91,0.233,6.62,4.67,4.73,0.877,Gough,Gough,Atlantic
14509,-40.32,-9.92,49.43357363542739,3.3676622039134907,14.212152420185376,10.401647785787846,0.13388259526261587,8.135942327497425,8.032955715756952,2.9866117404737382,2.512873326467559,0.7826982492276005,40.3,835.0,334.0,46.2,752.0,48.2,101.0,47.5,8.96,1.82,0.228,7.19,4.88,4.97,1.06,Gough,Gough,Atlantic
14512,-40.32,-9.92,47.823860727086526,2.816180235535074,11.674347158218124,11.162314388120837,0.15360983102918582,13.312852022529439,8.673835125448027,2.0890937019969273,1.8023553507424472,0.49155145929339467,35.1943763536379,628.240920801734,226.464364784554,42.0955400218512,461.769315266932,38.5175093029834,73.8648707450041,38.3161843844489,7.61971989070128,1.57322297765947,0.21284159206812,5.05662498680746,2.55608972057896,3.39343079001518,0.770726513511011,Gough,Gough,Atlantic
14514,-40.32,-9.92,47.67763764995386,3.650158925458833,13.636829693427662,11.27858094945145,0.14354557572029122,9.422741720496257,8.69476058648621,2.7273659386855327,2.030144570901261,0.7382343894186404,39.8,962.0,269.0,41.3,889.0,44.1,89.3,45.9,9.06,1.68,0.211,5.94,4.3,4.57,0.937,Gough,Gough,Atlantic
14520,-40.32,-9.92,47.21425645227366,3.0929946743138057,12.392462105694387,11.777959852519459,0.15362556329373206,12.392462105694387,7.978287587054486,2.242933224088488,2.2122081114297423,0.5428103236378534,60.1,744.0,247.0,45.8,716.0,38.4,76.8,37.7,7.16,1.54,0.198,5.34,3.82,4.75,0.917,Gough,Gough,Atlantic
14534,-40.3333,-9.9183,47.69339957416609,2.7273648991179162,11.892933184629426,11.244043394504716,0.16222244753117715,12.521545168812736,8.830984487478458,2.4130589070262602,1.946669370374126,0.5677785663591202,37.9,712.0,242.0,38.1,637.0,44.4,84.6,38.7,7.45,1.54,0.21,5.51,3.59,4.01,0.7,Gough,Gough,Atlantic
14535,-40.32,-9.925,47.68858898177057,2.8603081881357637,11.481518783361869,11.270017121563097,0.1712156309799577,12.690099707926276,9.215429549803606,2.3869473260147043,1.7826568637325007,0.4532178467116527,40.7,632.0,241.0,39.3,592.0,36.7,74.6,34.2,6.9,1.63,0.22,5.51,3.66,3.99,0.77,Gough,Gough,Atlantic
14579,-40.32,-9.92,50.72681704260652,3.1578947368421053,15.07769423558897,9.984962406015038,0.13032581453634087,6.646616541353384,7.1378446115288225,3.7192982456140347,2.6566416040100247,0.7619047619047619,55.0,816.0,336.0,48.0,841.0,51.4,102.7,48.39,9.5,1.91,0.25,7.48,4.89,6.16,1.04,Gough,Gough,Atlantic
14580,-40.32,-9.92,47.132345529684514,2.882773913919968,11.762927124281827,11.732688237072878,0.16127406511440381,12.982562241709505,8.648321741759904,2.2376776534623533,1.8949702650942444,0.5644592279004134,40.0,682.0,238.0,42.5,723.0,41.81,76.99,37.01,7.09,1.53,0.22,5.2,3.29,4.66,0.91,Gough,Gough,Atlantic
14581,-40.32,-9.92,51.02917665867306,3.0075939248601116,15.197841726618705,9.752198241406873,0.11990407673860909,6.444844124700238,7.244204636290966,3.607114308553157,2.697841726618705,0.8992805755395683,57.0,859.0,341.0,47.7,867.0,54.14,108.1,50.95,9.79,1.83,0.25,7.29,5.26,6.18,1.26,Gough,Gough,Atlantic
14586,-40.32,-9.92,47.82390693943041,2.747693541917369,12.023666265543524,10.780184516646612,0.16044925792218212,12.154031287605294,9.14560770156438,2.9181708784596876,1.8050541516245486,0.4412354592860008,40.0,631.0,240.0,39.8823435,574.70203925,40.4,77.9,36.6,7.09,1.67,0.245,5.2950365,3.46109775,4.30743275,0.85616225,Gough,Gough,Atlantic
14587,-40.3217,-9.925,49.96984924623115,3.115577889447236,15.065326633165826,10.29145728643216,0.15075376884422106,6.180904522613065,7.778894472361808,3.668341708542713,3.135678391959799,0.64321608040201,71.4,860.0,364.0,70.9,900.0,68.1,120.4,55.9,10.39,2.36,0.32,8.16,4.68,7.16,1.38,Gough,Gough,Atlantic
14591,-40.32,-9.92,48.84349654550917,2.8336837889256037,12.275958746370282,11.15450085110644,0.1602082707519776,11.014318614198459,8.400921197556825,2.8937618904575952,1.9325122659457294,0.49063782917793136,35.0,636.0,273.0,37.99306375,565.0,38.8,75.8,38.2,7.77,1.73,0.256,5.5087955,3.226963,3.987792,0.87079375,Gough,Gough,Atlantic
14598,-40.3333,-9.92,48.59345279807789,2.592852137351086,11.15226749424367,10.942036239863851,0.16017619381319453,12.263489838822707,9.430373410751828,2.783061367504255,1.6217839623585948,0.4605065572129343,30.1,572.0,218.0,31.7,516.0,32.5,67.0,33.3,7.06,1.57,0.21,4.97,2.86,3.07,0.59,Gough,Gough,Atlantic
14600,-40.32,-9.92,49.404225493141084,3.003905076599579,14.198457995394012,10.103134074296586,0.1401822369079804,8.110543706818865,9.011715229798737,3.3343346350255336,2.132772604385701,0.5607289476319216,37.0,778.0,276.0,45.226987,528.26105625,42.9,88.1,43.6,8.67,2.0,0.286,5.6050445,3.37271425,4.29713975,0.82279475,Gough,Gough,Atlantic
14602,-40.32,-9.92,49.74093264248703,2.9693104822638494,15.21522518931845,10.113591072140292,0.14946193702670382,7.014746911119967,8.589079314467913,3.4376245516141877,2.182144280589876,0.5878836189717016,42.59415,685.5424,254.76575,44.07215,651.59375,45.0,87.8,39.8,8.1,2.1,0.295,5.25235,3.3635,4.60985,0.93635,Gough,Gough,Atlantic
14603,-40.32,-9.925,50.25963650888755,2.995805871779509,15.028959456760536,9.746355102856,0.1398042740163771,6.640703015777912,8.328340323547035,3.59496704613541,2.6263231475933693,0.6391052526462951,54.1,783.0,321.0,61.1,792.0,64.1,109.2,49.6,9.39,2.11,0.28,6.86,4.71,5.65,1.15,Gough,Gough,Atlantic
14612,-40.3333,-9.92,48.657650383528456,2.846184901090028,11.667339523617278,11.314089624545822,0.17157852240613647,11.586596689543802,8.942268873637463,2.503027856277755,1.8167137666532094,0.49454985870004026,35.7,628.0,256.0,36.7,587.0,39.9,75.7,37.3,7.64,1.7,0.22,5.58,3.27,3.46,0.72,Gough,Gough,Atlantic
41041,-14.218,-169.509,46.6,3.54,12.41,12.35,0.19,10.13,10.98,2.43,0.9199999999999999,0.45000000000000007,19.9,437.0,223.0,35.18,178.0,29.2,62.19,34.7,8.35,2.14,0.32,5.97,2.02,2.77,0.73,Manua Islands,Samoa,Pacific
41042,-14.2164,-169.5094,46.719343868773755,3.3806761352270454,11.272254450890177,11.63232646529306,0.18003600720144028,12.42248449689938,10.912182436487297,2.2304460892178435,0.8601720344068814,0.3900780156031206,19.8,442.0,225.0,36.62,177.0,29.68,63.08,35.06,8.15,1.97,0.29,5.83,1.82,2.89,0.73,Manua Islands,Samoa,Pacific
41048,-14.2556,-169.4319,47.92520747925207,3.7996200379962,12.80871912808719,11.298870112988702,0.16998300169983002,8.35916408359164,11.668833116688331,2.66973302669733,0.86991300869913,0.42995700429956996,18.4,458.0,239.0,35.66,170.0,28.63,60.31,32.8,8.49,2.16,0.31,6.07,1.36,3.38,0.82,Manua Islands,Samoa,Pacific
41228,-14.27,-169.66,44.84582995789452,4.950643583665877,11.041435386600257,12.781661616010078,0.1800234030423955,9.811275465810555,12.42161480992529,2.240291237860922,1.1401482192685048,0.5870763199215897,25.6,599.0,293.0,50.6,249.0,37.9,80.5,44.1,10.8,1.66,0.23,7.56,2.6,3.96,0.99,Manua Islands,Samoa,Pacific
41229,-14.2163,-169.5079,46.24537546245375,3.2396760323967606,10.83891610838916,12.47875212478752,0.18998100189981,13.258674132586739,10.32896710328967,2.22977702229777,0.8199180081991799,0.36996300369963003,18.0,377.0,205.0,33.26,164.0,26.79,55.65,29.62,7.37,1.78,0.25,5.34,5.95,3.51,0.64,Manua Islands,Samoa,Pacific
41230,-14.2192,-169.5037,47.144714471447145,3.520352035203521,12.121212121212121,12.071207120712073,0.18001800180018002,9.730973097309732,11.431143114311432,2.5502550255025502,0.8600860086008602,0.3900390039003901,18.8,407.0,220.0,33.16,164.0,27.08,56.61,31.01,8.07,2.04,0.3,5.52,1.47,3.24,0.73,Manua Islands,Samoa,Pacific
41231,-14.216,-169.4762,46.500699860027986,4.399120175964806,14.46710657868426,12.147570485902817,0.17996400719856023,7.19856028794241,10.507898420315934,2.9294141171765644,1.1497700459908013,0.5198960207958407,26.3,575.0,287.0,47.97,248.0,37.7,79.07,41.52,10.04,2.38,0.35,7.4,2.25,4.58,1.0,Manua Islands,Samoa,Pacific
41234,-14.2161,-169.4774,46.405359464053596,3.569643035696431,11.798820117988203,12.068793120687934,0.17998200179982002,11.518848115188481,10.858914108589142,2.3597640235976405,0.8299170082991701,0.40995900409959,19.0,431.0,233.0,37.63,166.0,30.5,62.61,32.06,7.85,1.91,0.28,5.66,1.43,3.44,0.82,Manua Islands,Samoa,Pacific
41235,-14.2163,-169.439,48.02480248024802,3.6803680368036793,13.501350135013498,12.101210121012098,0.18001800180017996,6.6706670667066685,11.711171117111709,2.7802780278027797,0.9300930093009299,0.4200420042004199,19.0,469.0,236.0,37.74,180.0,31.24,64.88,34.68,8.69,2.13,0.31,6.11,2.32,3.66,0.88,Manua Islands,Samoa,Pacific
41236,-14.2312,-169.42,46.555344465553446,3.5096490350964906,12.188781121887812,12.458754124587543,0.18998100189981004,10.378962103789622,10.77892210778922,2.6597340265973406,0.8499150084991502,0.42995700429957007,19.2,451.0,239.0,36.94,176.0,30.96,63.7,33.77,8.5,2.13,0.3,6.18,1.66,3.69,0.84,Manua Islands,Samoa,Pacific
41238,-14.2176,-169.4202,46.134613461346134,3.3303330333033303,11.75117511751175,12.52125212521252,0.18001800180018,12.191219121912189,10.17101710171017,2.44024402440244,0.87008700870087,0.41004100410041,17.8,434.0,237.0,35.58,171.0,29.49,60.93,32.39,8.05,2.0,0.29,5.94,1.58,3.55,0.74,Manua Islands,Samoa,Pacific
41239,-14.2179,-169.4846,46.949999999999996,3.549999999999999,12.259999999999998,12.019999999999998,0.17999999999999997,9.82,11.419999999999998,2.53,0.8699999999999999,0.4,17.5,427.0,223.0,34.21,177.0,27.81,58.49,31.76,8.02,1.97,0.29,5.72,2.05,3.43,0.67,Manua Islands,Samoa,Pacific
41344,-14.103,-169.905,42.51279739383571,5.753220239750831,14.340553651612803,13.644670628868505,0.21694051989663005,6.866990772061972,11.140860858959504,3.210649799865021,1.5478674230907505,0.7654487120582792,23.4872823012833,658.153559571066,318.905618692626,54.0522780016554,262.710758961089,44.4292327548365,100.035112406475,55.4527449607019,12.4003906062084,2.54093210342835,0.356437800657955,8.30867379911362,3.14503863868309,5.01693224493267,1.13285971181363,Manua Islands,Samoa,Pacific
41476,-14.1733,-169.6398,44.84403596323669,4.950445540098609,11.040993689432048,12.781150303527317,0.18401656149053414,9.810882979468152,12.421117900611055,2.2402016181456332,1.1401026092348312,0.5870528347551279,25.6,599.0,293.0,47.8,249.0,37.9,80.5,44.1,10.75,1.664,0.225,7.56,2.608,3.96,0.991,Manua Islands,Samoa,Pacific
41477,-14.187,-169.6738,44.5633155026746,5.359196120581913,11.648252762085686,14.587811828225766,0.19297105434184875,8.658701194820777,11.308303754436835,2.229665550167475,0.9698545218217267,0.48192771084337344,21.1,503.0,250.0,37.99,216.0,32.8,69.2,38.0,9.56,1.926,0.277,6.72,2.432,3.25,0.807,Manua Islands,Samoa,Pacific
41478,-14.1835,-169.676,44.717764111794416,4.3097845107744615,11.509424528773565,13.699315034248288,0.1899905004749763,11.099445027748613,11.279436028198592,1.769911504424779,0.9699515024248789,0.4549772511374432,22.4,495.0,248.0,39.3,242.0,32.9,68.4,37.7,9.34,1.808,0.254,6.56,2.252,3.65,0.831,Manua Islands,Samoa,Pacific
41480,-14.1817,-169.6757,44.22955770442296,3.889961100388997,10.519894801051992,14.299857001429988,0.20099799002009985,14.599854001459988,9.359906400935992,1.6099839001609988,0.9099909000909994,0.3799962000379997,20.7,331.0,214.0,32.57,214.0,33.7,59.9,35.9,8.78,1.833,0.264,5.78,2.028,3.29,0.688,Manua Islands,Samoa,Pacific
41483,-14.1755,-169.638,45.01045010450105,4.880048800488005,11.780117801178012,12.310123101231014,0.1660016600166002,10.890108901089011,10.480104801048011,2.8200282002820027,1.1400114001140011,0.5230052300523006,24.8,601.0,280.0,45.8,230.0,34.6,72.8,39.7,9.7,1.748,0.241,6.98,2.412,3.89,0.969,Manua Islands,Samoa,Pacific
41485,-14.1968,-169.6112,45.154063865747915,5.420487843905952,12.201098098828894,13.95125561300517,0.19101719154723926,6.920622856057045,11.801062095588604,2.650238521466932,1.1401026092348312,0.5700513046174156,26.4,573.0,297.0,46.74,232.0,38.1,81.0,44.9,10.98,2.035,0.284,7.76,2.599,4.06,0.987,Manua Islands,Samoa,Pacific
41086,-13.8533,-171.6582,45.65,2.92,13.98,12.82,0.18,10.24,10.27,2.59,0.91,0.44,23.8,521.0,181.4,36.6,259.0,31.13,66.54,31.72,6.62,1.69,0.249,4.501,2.4,3.17,0.76,Upolu,Samoa,Pacific
41091,-14.0221,-171.731,41.85418541854185,4.520452045204521,11.79117911791179,13.481348134813482,0.17001700170017003,11.141114111411142,10.911091109110911,3.56035603560356,1.8501850185018505,0.7200720072007201,53.3,892.0,266.1,65.1,677.0,63.55,129.64,57.75,11.03,1.78,0.247,6.529,4.95,6.73,1.43,Upolu,Samoa,Pacific
41241,-13.8926,-171.964,48.24482448244825,3.7903790379037905,13.881388138813882,12.041204120412042,0.17001700170017003,7.15071507150715,10.641064106410642,2.59025902590259,1.0001000100010002,0.49004900490049,24.8,479.0,253.0,35.77,220.0,35.27,70.0,41.25,10.12,2.46,0.35,6.49,3.14,2.74,0.77,Upolu,Samoa,Pacific
41242,-13.8922,-171.963,47.23527647235276,3.999600039996,14.318568143185677,12.838716128387158,0.17998200179982,6.97930206979302,9.949005099490048,2.76972302769723,1.18988101189881,0.5399460053994599,27.7,488.0,271.0,42.88,260.0,37.73,73.99,43.19,10.5,2.59,0.38,6.92,3.79,3.14,0.79,Upolu,Samoa,Pacific
41248,-13.8597,-171.6523,47.53475347534753,3.88038803880388,14.001400140014,12.5012501250125,0.17001700170017,7.45074507450745,10.26102610261026,2.75027502750275,0.97009700970097,0.48004800480048,21.2,494.0,264.0,35.35,203.0,27.74,65.0,38.14,8.76,2.25,0.32,6.46,1.7,2.64,0.73,Upolu,Samoa,Pacific
41249,-13.8648,-171.6436,46.005399460053994,2.9597040295970407,13.86861313868613,12.668733126687332,0.17998200179982002,9.999000099990003,10.768923107689233,2.1597840215978406,0.9399060093990601,0.4499550044995501,23.8,543.0,183.0,40.33,272.0,32.16,67.97,32.8,6.82,1.71,0.24,4.51,2.27,3.27,0.79,Upolu,Samoa,Pacific
41268,-13.9983,-171.4222,44.68446844684469,4.530453045304531,12.02120212021202,12.551255125512553,0.16001600160016002,11.631163116311633,9.960996099609961,2.2102210221022105,1.66016601660166,0.59005900590059,43.7,643.0,219.0,50.54,533.0,41.63,88.37,43.34,9.01,1.67,0.23,5.49,2.26,4.41,1.06,Upolu,Samoa,Pacific
41272,-13.9541,-171.7674,45.29,3.45,12.26,12.61,0.17,11.51,10.45,2.52,1.19,0.55,31.9,623.0,225.0,45.85,403.0,42.94,89.24,42.36,8.54,1.67,0.23,5.7,3.68,4.54,1.03,Upolu,Samoa,Pacific
41273,-13.9728,-171.9399,41.63583641635836,5.81941805819418,11.948805119488048,14.388561143885608,0.17998200179982,11.66883311668833,10.25897410258974,2.28977102289771,1.1998800119988,0.60993900609939,37.8,704.0,260.0,61.34,509.0,47.75,100.15,46.86,9.58,1.73,0.24,6.51,3.51,5.0,1.07,Upolu,Samoa,Pacific
41274,-13.9677,-171.9416,42.254225422542255,5.63056305630563,11.58115811581158,13.92139213921392,0.16001600160016,11.44114411441144,9.900990099009901,2.87028702870287,1.65016501650165,0.59005900590059,50.2,689.0,256.0,60.31,499.0,47.09,98.79,46.38,9.39,1.68,0.23,6.33,3.37,4.9,1.08,Upolu,Samoa,Pacific
41276,-13.7917,-171.9007,44.64107178564287,4.309138172365526,12.1375724855029,13.137372525494904,0.15996800639872027,12.34753049390122,9.668066386722655,1.9896020795840832,1.269746050789842,0.3399320135972806,32.3,641.0,186.0,35.56,425.0,24.93,52.55,28.67,6.48,1.53,0.21,4.99,1.94,2.26,0.47,Upolu,Samoa,Pacific
41277,-13.8265,-171.9974,48.36516348365163,3.33966603339666,13.62863713628637,11.298870112988702,0.13998600139986,8.11918808119188,9.00909909009099,3.4996500349965003,1.9198080191980798,0.6799320067993201,47.9,766.0,235.0,49.91,576.0,44.65,91.89,44.05,9.3,1.64,0.22,5.72,4.03,4.86,1.14,Upolu,Samoa,Pacific
41278,-13.8359,-171.9469,41.584158415841586,6.580658065806581,11.141114111411142,14.551455145514552,0.17001700170017003,11.77117711771177,9.970997099709972,2.42024202420242,1.39013901390139,0.42004200420042004,40.4,524.0,226.0,48.46,429.0,36.18,77.47,37.78,7.92,1.74,0.23,6.02,2.74,3.81,0.84,Upolu,Samoa,Pacific
41280,-14.0068,-171.7292,41.74582541745825,4.44955504449555,11.838816118388158,13.33866613338666,0.17998200179982,11.05889411058894,10.91890810918908,3.91960803919608,1.85981401859814,0.6899310068993099,40.4,524.0,226.0,48.46,429.0,36.18,77.47,37.78,7.92,1.74,0.23,6.02,2.74,3.81,0.84,Upolu,Samoa,Pacific
41449,-14.0,-171.7,41.862492942085794,4.216880386605228,11.435607828081972,13.314008517485759,0.14294509785102466,12.048229676014936,9.94489466477843,4.380246212720684,1.960389913385481,0.6943047609906913,45.0,1030.0,316.0,76.1,533.0,82.3,169.0,75.9,14.2,1.89,0.266,8.21,5.02,7.99,1.62,Upolu,Samoa,Pacific
41058,-13.484,-172.3787,45.94540545945405,3.3096690330966902,13.26867313268673,12.07879212078792,0.16998300169983002,9.859014098590139,10.53894610538946,2.9097090290970904,1.3898610138986098,0.52994700529947,34.7,581.0,213.0,44.21,379.0,40.18,78.56,37.22,8.58,1.82,0.26,5.34,4.3,3.87,0.78,Savai^I,Samoa,Pacific
41059,-13.4614,-172.3654,46.30000000000001,2.960000000000001,12.840000000000003,11.910000000000004,0.17000000000000007,11.860000000000003,9.910000000000004,2.240000000000001,1.3500000000000005,0.4600000000000002,30.4,532.0,194.0,40.01,363.0,34.41,67.1,32.31,7.46,1.68,0.24,4.97,4.06,3.53,0.71,Savai^I,Samoa,Pacific
41061,-13.4767,-172.395,47.15528447155284,3.3496650334966502,16.42835716428357,11.77882211778822,0.16998300169983002,6.6193380661933805,8.449155084491549,3.77962203779622,1.7498250174982501,0.51994800519948,53.1,680.0,251.0,46.64,404.0,42.6,78.71,37.01,8.49,2.19,0.32,6.14,5.11,4.43,0.93,Savai^I,Samoa,Pacific
41062,-13.4751,-172.3929,47.94520547945205,2.6997300269973,14.918508149185078,10.658934106589339,0.16998300169983,8.22917708229177,10.868913108689128,2.86971302869713,1.2798720127987198,0.35996400359964,34.4,429.0,167.0,34.71,308.0,29.28,52.74,27.41,6.46,2.09,0.33,4.27,3.44,2.67,0.57,Savai^I,Samoa,Pacific
41089,-13.2642,-172.3813,48.25,2.72,13.930000000000001,11.29,0.16,9.34,10.35,2.73,0.9399999999999998,0.29,25.1,419.0,156.0,28.81,224.0,22.82,49.31,25.53,5.7,1.71,0.25,3.9,2.07,2.41,0.57,Savai^I,Samoa,Pacific
41090,-13.4753,-172.513,48.764876487648756,2.96029602960296,14.18141814181418,10.481048104810482,0.14001400140014,9.08090809080908,8.050805080508052,3.7203720372037203,2.06020602060206,0.56005600560056,61.4,610.0,284.0,55.33,451.0,36.37,75.05,35.63,7.55,1.54,0.22,6.64,4.21,5.33,1.39,Savai^I,Samoa,Pacific
41243,-13.4449,-172.39,45.46,3.09,11.8,11.6,0.17,13.54,9.81,2.54,1.55,0.44,45.8,544.0,186.0,41.43,430.0,33.2,66.01,32.74,7.72,1.5,0.21,4.7,4.29,3.35,0.74,Savai^I,Samoa,Pacific
41250,-13.2642,-172.3815,45.93,3.12,11.92,11.59,0.16,13.209999999999999,10.05,3.1,0.48,0.44,55.9,585.0,188.0,42.85,431.0,31.95,69.29,34.84,7.32,1.49,0.21,4.71,2.79,3.36,0.7,Savai^I,Samoa,Pacific
