Group,Island,Ocean,Sample ID,Latitude,Longitude,SiO2,TiO2,Al2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5,Rb,Sr,Zr,Nb,Ba,La,Ce,Nd,Sm,Yb,Lu,Hf,Pb,Th,U,ol added (%),cpx added (%)
Hawaii,Kauai,Pacific,26413,21.9143386636,-159.525805808,45.9658153002451,1.7396921152141462,11.000430614613945,11.613621532203302,0.16183500045445107,15.757194902038515,10.364826804972473,2.2838767351533584,0.6619702282492705,0.30552472073043296,15.306967501384417,459.5832164255614,84.84131495854083,28.025795008483698,783.326584372248,18.940066276052757,33.49009732654999,17.530321221552867,4.26914063599909,1.2267838334164805,0.18767670444464876,2.2289524309096262,1.1653985768892128,1.7139060402947162,0.28423993779845075,16.880549929390458,4.220137482347614
Hawaii,Kauai,Pacific,26425,22.0287241109,-159.38246708,42.49052719312978,2.4839512151279957,9.580713901240715,12.757741127117825,0.1624768563182697,17.309468593187905,11.181571411784684,2.39054140175287,1.0883463072268746,0.41663257073528814,29.721977815641512,528.8087418071465,140.92943131385994,46.42830242170026,511.95979035567643,28.271030122210234,52.3102674792983,26.048075568873536,5.867639771822006,1.1339110305364923,0.16947635335843686,3.5125818656932437,1.6312193756579523,2.8130757700697226,0.6887027264145209,17.609702686652035,4.402425671663007
Hawaii,Kauai,Pacific,26431,21.9691614442,-159.657094946,44.660541357430276,2.0288517407925335,10.503081593717535,12.004149918286181,0.17282344815746198,16.285070333232067,10.840474435092624,2.265073795970268,0.7347676075699162,0.38899461577230815,18.772383914882372,506.0984956015542,117.16084903047812,41.73402993105206,369.34072278416994,24.768321642115097,46.53373451565091,22.990608040130155,5.363647172601575,1.2990695571069326,0.18950702568569106,2.891886261039779,1.54240385534662,2.417351866355845,0.6085285899410627,15.773080600268413,3.943270150067102
Hawaii,Kauai,Pacific,26432,21.9691614442,-159.657094946,45.87287877183326,1.8371048914525352,10.73778160872151,11.847647568720886,0.16579408679692453,16.084349269743356,10.394871989570749,2.053011827132273,0.6055705555189501,0.30717347019077135,12.806622107026111,426.211833065443,96.61382487102466,31.09356017736335,286.94254172862975,18.683375300926713,35.55382706750263,18.38482954072926,4.457960604857897,1.3182779802388607,0.19228625057559678,2.529798500532279,1.2401676258063803,1.7956437893906392,0.33505457776248865,14.159099392164629,3.539774848041156
Hawaii,Kauai,Pacific,26433,22.0399397104,-159.359157408,46.07555612142662,1.813009233872932,10.575525844534923,11.84363793092338,0.1627657759960086,16.075613556579164,10.067196169563195,2.329000409314397,0.7019937527508779,0.2653878821375271,19.671380927312114,403.5789134049611,88.15938295285153,28.49055134991826,288.59040355538684,16.274986319260222,30.9206873966434,16.515960666042908,4.221496168830438,1.2714897952348392,0.18064407263302779,2.419105026478505,1.040770495576436,1.4261686169556829,0.3712882616840291,15.964770468982378,3.991192617245593
Hawaii,Kauai,Pacific,26434,22.0399397104,-159.359157408,46.090075606256725,1.7752790207698779,10.567829302035745,11.951658792160542,0.15863166056447234,16.226212870506597,9.925800172121509,2.254616940909906,0.7106715152557581,0.2496033720044674,19.202123251062915,401.4455502279045,88.261858918806,27.83934245911527,285.47650902528375,16.29154841839675,30.647520800448053,16.18855963479795,4.013565368735425,1.2375457213902503,0.18198359756058122,2.3948361427940266,1.0777589928345532,1.563569303031643,0.3852022818593482,16.735374304311343,4.183843576077835
Hawaii,Kauai,Pacific,26441,21.9535038343,-159.359940718,41.47925968750048,2.742058944242999,8.734800098406419,13.419626014130245,0.17241776651695562,18.2120283607883,11.261821476745428,2.3651516410590467,0.8941520111151504,0.5330521604724939,30.610577215522834,656.1000881226452,168.82034276986604,60.17655428442499,781.5710716283579,37.16373575129028,68.8084673924943,33.557051764716036,7.370447000193441,1.0391448647068444,0.14499207966095454,4.1532982750549925,2.246681452123527,3.6531543307902914,0.9027832929076447,16.783741991463497,4.195935497865873
Hawaii,Kauai,Pacific,26443,22.2080813357,-159.432311534,40.74697115802711,3.10357346416223,9.130166820760126,13.240488350313607,0.1873847769589653,17.97448683888651,12.022948873362036,2.263708278721508,0.586713962733862,0.5867139627338605,29.439362881333647,633.7994880705404,169.63171819595632,62.20242387267154,508.85305306409333,38.137480335494324,71.59475392900889,34.97134311798831,7.726667431740981,1.1900365367023367,0.16890313790972586,4.119973865093557,2.2556642416088883,3.5472620351831696,0.7970026864533066,12.110725960395552,3.027681490098887
Hawaii,Kauai,Pacific,26459,22.1300891479,-159.294979059,45.720084329251506,1.7423338547600142,10.797342208324325,11.633006911101695,0.17914709678249208,15.78972815597837,10.877833782051441,2.1986168682656055,0.6314805922844643,0.32131325731706767,13.492349577954304,469.4928256714298,105.63682593015486,31.936681831866338,350.28707125738043,27.327443631685473,51.305800151551175,26.569062881955674,6.109839816311743,1.8728094218729443,0.28515719160494835,2.6704591108348192,1.496734324997054,2.188372738666276,0.4580052921037731,15.438544225369968,3.8596360563424916
Hawaii,Kauai,Pacific,26460,22.1584469261,-159.305849104,46.65281848025899,1.8231761338727028,10.44818881368292,11.726653855223914,0.1582574523550536,15.91567740155401,9.699351648973888,2.4666669990775882,0.6722467577867092,0.32383675031343717,15.972851955330594,459.7431497735409,94.62690697825576,29.940184099402366,436.1748175889597,21.962003669690937,39.511891150805205,20.659341967127634,4.979692080477753,1.4014661738002334,0.20288226892224245,2.449650944851349,1.3563577138349376,1.9281939946435054,0.3476786482878277,22.972661504001813,5.7431653760004515
Hawaii,Kauai,Pacific,26461,22.1741890569,-159.313539522,45.05221275351204,1.7724388610873196,10.400698994285364,12.77040522786845,0.198375744437013,17.324609781344172,9.938928214392442,1.58763483244355,0.5874409445401556,0.2721334515373934,12.637652809456554,391.81979732327704,89.7966026241841,27.90557786154926,346.52036096734844,18.678364419532425,34.488678204252246,18.10503368569207,4.2543383224277935,1.298680696644068,0.18698033222289842,2.3593537496717922,1.0725395057867133,1.7546220217476811,0.3333629973377093,12.064693613588757,3.0161734033971888
Hawaii,Kauai,Pacific,26462,22.1741890569,-159.313539522,44.32929694218808,2.161802519424099,10.023390632091242,12.744501134387246,0.16705962189745294,17.29738662843898,10.051629221928069,2.0934954437926674,0.7232825899887355,0.30639827235628575,16.334901878658506,451.2024999688915,112.1629019546348,31.848284434967415,312.7490254819295,20.576236674359105,39.01456489625235,20.710740517883558,5.044844490754242,1.2563644340126967,0.1821332919184573,2.886575181565904,1.3055996831585706,1.818457533765652,0.47680464871096595,20.53134090734513,5.132835226836281
Hawaii,Kauai,Pacific,26463,22.2114250255,-159.47621621,44.84677465293746,1.8899917695581654,10.66776598694254,12.074534492510216,0.17137176424533354,16.388868268243556,10.722760432892125,2.0597768382211705,0.6270357272631096,0.4195594431263787,14.54159666311854,601.0647091441199,105.99810007812967,36.14153626641582,421.0542107556772,33.35567974299879,58.98068404492962,28.55576812172464,6.208834291852324,1.3551067988471968,0.20354934821828954,2.609469254341186,1.9241886377178392,2.8985882393450395,0.714219211860582,17.609702686652035,4.402425671663007
Hawaii,Kauai,Pacific,26465,21.758866,-159.547159,44.1798602126251,2.2304654891233215,9.741756342184505,12.638007748306956,0.1642173161665932,17.156682543560954,9.896903500487825,2.471354188831244,1.0184973445401844,0.3830246423911809,20.230668980882605,514.5450126824514,144.01343982602918,37.43156473920743,356.90594521236034,27.058602930437225,50.73161267723511,25.806905129278178,5.912460657125013,1.0793670678308798,0.16691307274050252,3.5716922135088103,1.853692610122988,2.4284787525262694,0.5703612697001574,13.455722934155482,3.3639307335388695
Hawaii,Kauai,Pacific,26466,21.763601,-159.545893,43.94014015505249,2.2242628232356467,9.676267904314424,12.843615840435247,0.1635429047256549,17.431703687923893,9.720644702255326,2.513596161170283,0.9848215865251255,0.3801065772553116,21.038796951678172,524.5872425738847,143.3553112676215,38.224845707158856,365.8683216727747,27.377201075978185,51.32432402462887,25.68498717311152,5.8265389135570835,1.0341436845028535,0.15660805127564068,3.5610278412492087,1.8596723642860666,2.4877118768214923,0.5898378874259002,14.536395562954837,3.634098890738708
Hawaii,Kauai,Pacific,26470,21.743537,-159.505865,43.14476067003925,2.1972036079750996,9.99782231206223,12.091420528141295,0.17904544229938266,16.409625950934522,11.435216509005688,2.5584305051129372,1.134690413194587,0.6771539562612877,24.007177973101086,735.5940675444789,140.74576623684513,52.1780627012981,598.6439149397725,48.325154298277056,84.75756741182698,39.81409954848399,8.29187616718254,1.537277544912227,0.22892892833994397,3.332661203597896,3.1929740135141045,4.637173821339465,1.0143474042029106,8.81011208792998,2.2025280219824945
Hawaii,Kauai,Pacific,26474,21.759653,-159.509695,42.626856485120875,2.223572291264774,9.54505258363251,12.385532498150544,0.17744810523613336,16.8061837455309,11.759561898854866,2.369614068874368,1.1997022857931379,0.7216254350635413,23.05341994663811,785.5405086727571,147.26898366161936,55.62633292140206,621.0686384008004,52.99332153512013,95.16614281176152,44.09590724946528,9.096520440505776,1.4230853366790932,0.20733714516205887,3.456530867426071,3.3161745296872382,5.089785395412055,1.103335869090543,10.513206656180092,2.6283016640450225
Hawaii,Molokai,Pacific,15843,21.18,-157.24,46.41679375986666,1.5502833084924088,11.196921898644602,11.32099819445326,0.13216500891893723,15.364455948159197,11.126193239429552,2.166118209573533,0.48442585376003383,0.1834946415757707,8.122427347814408,260.83102724570153,75.54108752410926,14.417740359600542,168.90144008576425,9.99834193398695,21.83356514561747,12.895354066187137,3.2097147179973273,1.3117322044619584,0.184497881367932,2.0121854775553243,0.7367539414640814,1.0238406400387527,0.47966268866226436,27.195450274121804,12.237952623354808
Hawaii,Molokai,Pacific,15846,21.18,-157.24,46.607095047117035,1.5579978289600793,11.577695523717484,11.006239048435855,0.13362221809208621,14.93312932800811,11.206156339398438,2.2830407078365287,0.46907339738192744,0.1664453990710066,7.931090198392565,263.5474036234795,77.11722137023246,14.731241641059295,176.6252875774662,10.315767043433196,22.290841453527218,13.362773854301661,3.3110627582396956,1.3553873270549766,0.19185676226128667,2.056143183341839,0.775176746011199,1.0644630987659982,0.37590317688880165,23.981723602416892,10.7917756210876
Hawaii,Molokai,Pacific,18623,21.18,-157.24,46.04757451631009,2.2595538897596197,10.19263134169089,12.212939033161026,0.1711972856420563,16.57639356887707,9.689873321330689,1.9067934581830668,0.5673800315448386,0.2878014652763684,9.492479245402006,411.64615111786264,167.4054541265037,18.82319066623835,178.30309977126814,16.169214824900596,38.74099061026382,24.180035638338534,5.678316486161439,1.4423544394987595,0.19764670759609113,3.9101374479547433,1.1013537495870154,1.2597268520739613,0.27073055927407447,16.409478869759788,7.3842654913919015
Hawaii,Molokai,Pacific,18625,21.18,-157.24,46.09946486843182,2.2188923899319306,10.160024681625632,12.402201483750042,0.16865890854825058,16.83120879522418,9.378354593003433,1.8450602537021619,0.5374900351194992,0.2845535480044411,8.76541824676471,333.847998265173,144.1340758336648,16.834857785491373,148.83912478146877,18.532012977222884,31.543058819010817,25.35654976131374,5.727637053565134,1.4429264504976622,0.1986484246868204,3.437859737981108,0.8580232761245976,1.0544412790861362,0.3317938940892515,21.461121662605173,9.657504748172325
Hawaii,Molokai,Pacific,18639,21.18,-157.24,46.140174951334586,2.258160236752537,10.23116218893452,12.287381782812211,0.14741377337905887,16.672351576224234,9.359789828126711,2.063067130536702,0.46374170093652145,0.3047445463297142,7.684511221299702,360.72852544692284,151.52963863897676,12.875922082850748,113.5052305388192,11.963053818573604,28.48186051705317,20.53780031069083,5.1992115299776,1.672866921728197,0.23796828388853797,3.651505531710819,0.928005466581897,0.8268985178846245,0.29984750490707457,39.01972176502531,17.558874794261385
Hawaii,Molokai,Pacific,24957,21.18,-157.24,44.56433059020638,1.9759964216753274,9.85301728410559,12.814829470661515,0.15999098914279342,17.390211362422132,10.25348710253305,2.0351102411319313,0.5803609911647843,0.27449506338875057,12.032477521191453,415.40952552245477,109.06459339652363,23.91380009040039,333.76086679617083,17.73147245759172,37.03599698208571,20.520145230621786,4.654398506913024,1.0988166344691856,0.15346504817022727,2.7813814608222365,1.1557634730005941,1.881074860078464,0.5110576969536179,21.86885632761542,9.840985347426937
Hawaii,Molokai,Pacific,24958,21.18,-157.24,45.598538824710296,1.5512660435135137,11.398865332290665,12.104992999918673,0.16784099984883177,16.428937119304333,10.016540487504393,2.117251912001563,0.3670788635624098,0.18353943178120485,7.851440778121821,290.3387222970823,82.43342286726197,16.140172840494994,191.85853603273796,12.325556311945213,25.99988053662441,14.950063174187102,3.631326525913867,1.317867037576943,0.18895151217754086,2.0819645926948724,0.8670950583358787,1.212297744904136,0.2825583311307663,10.718618522201902,4.8233783349908546
Hawaii,Kaula,Pacific,14942,21.834,-160.741,45.51364860417755,1.083091584749304,13.373048162111242,11.519219696831561,0.17902340243790177,15.637155274974198,9.729921922499944,2.389962422545985,0.3311932945101181,0.1879745725597968,6.334728935464589,306.9328475958092,55.93278625085437,10.729746174805706,134.54340751455302,8.090147522241418,17.587298873089907,10.640401638011475,2.6382008475403183,1.4189832846866066,0.1941179519885191,1.398335485330285,0.4485449164634381,0.5627934843036116,0.15828554875412632,15.195976654219686,0.0
Hawaii,Kaula,Pacific,14944,21.826,-160.73,45.37221088016537,1.1237000327395328,13.148967547280513,11.57843396719101,0.1677164227969452,15.71022984716442,9.744324164502508,2.440273951695555,0.4192910569923632,0.22641717077587523,7.634364636381757,371.5391072641577,49.59240592815513,11.693987631835457,185.7403187914375,12.520787742793509,25.041620365126487,12.852638188239377,2.860882277363415,1.43091530304688,0.21665790497728105,1.24397717100069,0.6883836652570386,1.0199068445053745,0.2736332448949263,22.86899459193626,0.0
Hawaii,Kaula,Pacific,14945,21.84,-160.719,46.18555949479088,1.1512896737751193,12.91905206449947,11.464701027887555,0.17576941584353026,15.557348204891913,9.438817630797576,2.4783487633937704,0.4042696564401174,0.16698094505135302,7.906085772710962,309.1540625099419,54.53497884451484,10.334387751363531,150.21713266724447,9.377660519126854,19.27632825616205,10.767053558395638,2.622391092740156,1.2534680555479008,0.2004559128822854,1.3981275190158227,0.5905456258412047,0.781472645622726,0.21707555599235087,16.81965366769435,0.0
